id,sample,click,question,confidence,chosen_answer,confidence_recoded,n_clicks,actual_answer,grade,mode,type,is_attention,page,same
42,3,23,23,0,0,3,1,0,1,5,19,1,4,0
1004,8,23,19,4,1,2,1,1,1,3,21,0,4,1
271,10,23,18,0,0,3,1,0,1,1,13,1,3,0
39,5,23,15,3,1,1,2,1,1,4,17,0,3,1
505,9,23,18,2,0,1,1,1,0,4,15,0,3,1
232,9,23,21,5,1,3,1,1,1,3,21,0,4,1
1020,3,23,23,0,0,3,1,0,1,4,19,1,4,0
200,6,23,17,0,0,3,1,0,1,3,13,1,3,0
131,8,23,20,0,0,3,1,0,1,3,22,0,4,0
35,4,23,19,3,1,1,1,1,1,3,24,0,4,1
228,2,23,16,1,0,2,1,0,1,2,14,0,3,0
287,10,24,20,0,0,3,1,0,1,5,19,1,4,0
6,4,24,23,4,1,2,1,1,1,1,21,0,4,1
502,6,24,23,4,1,2,1,1,1,4,21,0,4,1
262,1,24,23,0,0,3,1,0,1,5,22,0,4,0
190,2,24,19,0,0,3,1,0,1,3,20,0,4,0
47,3,24,21,0,0,3,1,0,1,2,22,0,4,0
242,2,24,21,0,0,3,1,0,1,5,19,1,4,0
280,9,24,19,0,0,3,1,0,1,2,20,0,4,0
29,1,24,23,0,0,3,1,0,1,5,22,0,4,0
137,9,24,21,4,1,2,1,1,1,4,21,0,4,1
80,10,24,22,2,0,1,1,0,1,2,22,0,4,0
1060,9,24,21,5,1,3,1,1,1,2,21,0,4,1
1141,7,24,24,0,0,3,1,1,0,4,21,0,4,1
27,6,24,24,4,1,2,1,1,1,2,24,0,4,1
226,10,24,22,2,0,1,1,0,1,5,22,0,4,0
21,3,24,23,0,0,3,1,0,1,2,19,1,4,0
258,1,24,15,4,1,2,2,1,1,1,15,0,3,1
98,2,24,22,5,1,3,1,1,1,4,23,0,4,1
239,6,24,19,0,0,3,1,0,1,2,20,0,4,0
5,10,24,23,0,0,3,1,1,0,3,21,0,4,1
288,8,24,21,0,0,3,1,0,1,2,19,1,4,0
203,9,24,16,4,1,2,1,1,1,5,17,0,3,1
30,2,24,16,0,0,3,5,0,1,1,14,0,3,0
154,5,24,22,3,1,1,1,1,1,4,24,0,4,1
268,9,24,24,0,0,3,1,1,0,1,23,0,4,1
83,8,24,19,2,0,1,2,1,0,2,21,0,4,1
19,7,24,22,0,0,3,1,0,1,1,22,0,4,0
162,5,24,22,5,1,3,1,1,1,3,24,0,4,1
1030,4,24,24,0,0,3,1,0,1,4,22,0,4,0
235,7,24,20,0,0,3,1,0,1,3,19,1,4,0
44,1,24,23,0,0,3,1,0,1,2,22,0,4,0
100,10,24,13,0,0,3,1,0,1,4,16,0,3,0
34,5,24,21,2,0,1,1,0,1,2,22,0,4,0
112,2,24,23,1,0,2,1,0,1,2,22,0,4,0
1050,8,24,22,4,1,2,1,1,1,4,24,0,4,1
1010,1,24,22,4,1,2,1,1,1,5,23,0,4,1
152,5,24,21,4,1,2,1,0,0,5,22,0,4,0
85,1,24,18,1,0,2,1,0,1,4,16,0,3,0
88,4,24,21,1,0,2,1,0,1,2,20,0,4,0
195,2,24,13,4,1,2,1,1,1,2,17,0,3,1
13,4,24,23,3,1,1,1,1,1,3,21,0,4,1
198,4,24,21,0,0,3,1,0,1,5,20,0,4,0
32,3,24,17,2,0,1,1,1,0,3,15,0,3,1
132,5,24,21,0,0,3,1,0,1,4,22,0,4,0
255,5,24,19,4,1,2,1,1,1,1,21,0,4,1
180,7,24,18,1,0,2,1,0,1,2,16,0,3,0
291,4,24,23,5,1,3,2,1,1,5,21,0,4,1
187,8,24,18,5,1,3,1,1,1,2,17,0,3,1
272,4,24,22,3,1,1,2,1,1,1,23,0,4,1
78,1,24,14,0,0,3,1,0,1,4,14,0,3,0
55,5,24,23,0,0,3,1,0,1,1,20,0,4,0
133,9,24,21,5,1,3,1,1,1,1,21,0,4,1
122,6,24,21,5,1,3,1,1,1,4,23,0,4,1
197,2,24,24,5,1,3,1,1,1,3,24,0,4,1
161,2,24,19,1,0,2,2,0,1,1,20,0,4,0
37,7,24,19,5,1,3,1,1,1,3,24,0,4,1
166,6,24,24,5,1,3,1,1,1,1,24,0,4,1
68,8,24,23,0,0,3,1,0,1,3,20,0,4,0
238,4,24,22,2,0,1,1,1,0,5,23,0,4,1
277,6,24,21,3,1,1,1,1,1,1,23,0,4,1
225,7,24,13,3,1,1,2,1,1,3,15,0,3,1
77,2,24,22,4,1,2,2,1,1,1,23,0,4,1
267,8,24,24,5,1,3,1,1,1,1,23,0,4,1
1142,9,24,23,0,0,3,1,0,1,4,22,0,4,0
167,8,24,21,0,0,3,1,0,1,3,19,1,4,0
247,9,24,21,4,1,2,1,1,1,5,21,0,4,1
281,6,24,23,2,0,1,2,1,0,5,21,0,4,1
26,6,24,18,1,0,2,1,1,0,5,15,0,3,1
231,1,24,21,5,1,3,1,1,1,3,24,0,4,1
58,8,24,21,0,0,3,1,0,1,5,19,1,4,0
61,4,24,15,2,0,1,1,1,0,3,17,0,3,1
284,5,24,21,0,0,3,2,0,1,5,22,0,4,0
96,5,24,20,0,0,3,1,0,1,3,19,1,4,0
41,1,24,23,0,0,3,1,0,1,3,22,0,4,0
143,7,24,18,0,0,3,1,0,1,2,16,0,3,0
146,7,24,20,0,0,3,1,0,1,4,19,1,4,0
62,3,24,17,3,1,1,1,1,1,5,15,0,3,1
261,10,24,19,5,1,3,1,1,1,1,23,0,4,1
24,4,24,14,1,0,2,1,0,1,1,16,0,3,0
173,3,24,23,0,0,3,1,0,1,1,19,1,4,0
126,8,24,21,0,0,3,1,0,1,4,19,1,4,0
16,3,24,23,0,0,3,1,0,1,4,19,1,4,0
17,10,24,22,1,0,2,1,0,1,5,22,0,4,0
70,1,24,19,5,1,3,1,1,1,1,21,0,4,1
1143,8,24,16,0,0,3,1,0,1,4,14,0,3,0
42,3,24,24,4,1,2,1,1,1,5,21,0,4,1
1004,8,24,20,0,0,3,1,0,1,3,22,0,4,0
271,10,24,19,4,1,2,1,1,1,1,23,0,4,1
39,5,24,17,2,0,1,2,0,1,4,14,0,3,0
505,9,24,19,0,0,3,1,0,1,4,20,0,4,0
232,9,24,22,5,1,3,1,1,1,3,24,0,4,1
1020,3,24,24,5,1,3,1,1,1,4,21,0,4,1
200,6,24,16,1,0,2,3,0,1,3,16,0,3,0
131,8,24,21,0,0,3,1,0,1,3,19,1,4,0
278,7,24,23,0,0,3,1,0,1,3,20,0,4,0
35,4,24,20,0,0,3,1,0,1,3,19,1,4,0
287,10,25,21,0,0,3,1,0,1,5,20,0,4,0
6,4,25,24,0,0,3,1,0,1,1,22,0,4,0
9,9,25,24,2,0,1,2,1,0,2,23,0,4,1
502,6,25,24,5,1,3,1,1,1,4,24,0,4,1
262,1,25,24,0,0,3,1,0,1,5,19,1,4,0
190,2,25,20,4,1,2,1,1,1,3,21,0,4,1
47,3,25,22,0,0,3,1,0,1,2,20,0,4,0
242,2,25,22,5,1,3,1,1,1,5,23,0,4,1
280,9,25,20,0,0,3,1,0,1,2,19,1,4,0
29,1,25,24,0,0,3,1,0,1,5,19,1,4,0
208,9,25,17,0,0,3,2,0,1,3,14,0,3,0
137,9,25,22,5,1,3,1,1,1,4,24,0,4,1
80,10,25,23,3,1,1,1,1,1,2,21,0,4,1
1060,9,25,22,5,1,3,1,1,1,2,24,0,4,1
1141,7,25,25,0,0,3,1,0,1,4,26,0,5,0
27,6,25,22,1,0,2,1,0,1,2,22,0,4,0
226,10,25,23,4,1,2,1,1,1,5,21,0,4,1
21,3,25,24,4,1,2,1,1,1,2,21,0,4,1
258,1,25,16,0,0,3,1,0,1,1,13,1,3,0
98,2,25,25,0,0,3,1,0,1,4,26,0,5,0
239,6,25,20,0,0,3,1,0,1,2,19,1,4,0
5,10,25,24,0,0,3,1,1,0,3,24,0,4,1
288,8,25,22,3,1,1,1,1,1,2,24,0,4,1
203,9,25,17,0,0,3,1,0,1,5,14,0,3,0
30,2,25,17,4,1,2,1,1,1,1,15,0,3,1
154,5,25,23,0,0,3,1,0,1,4,20,0,4,0
268,9,25,25,2,0,1,1,0,1,1,30,0,5,0
83,8,25,20,1,0,2,1,0,1,2,22,0,4,0
19,7,25,23,0,0,3,1,0,1,1,20,0,4,0
162,5,25,23,0,0,3,1,0,1,3,20,0,4,0
1030,4,25,25,0,0,3,1,0,1,4,26,0,5,0
235,7,25,21,5,1,3,1,1,1,3,23,0,4,1
44,1,25,22,5,1,3,1,1,1,2,23,0,4,1
34,5,25,22,3,1,1,1,1,1,2,24,0,4,1
112,2,25,24,1,0,2,1,1,0,2,24,0,4,1
1050,8,25,23,0,0,3,1,0,1,4,20,0,4,0
1010,1,25,23,0,0,3,1,0,1,5,22,0,4,0
152,5,25,22,4,1,2,1,1,1,5,24,0,4,1
85,1,25,19,4,1,2,1,1,1,4,21,0,4,1
88,4,25,22,3,1,1,1,1,1,2,23,0,4,1
195,2,25,14,1,0,2,1,0,1,2,18,0,3,0
13,4,25,24,1,0,2,1,0,1,3,22,0,4,0
198,4,25,22,4,1,2,1,1,1,5,23,0,4,1
132,5,25,22,1,0,2,1,1,0,4,24,0,4,1
255,5,25,20,0,0,3,1,0,1,1,19,1,4,0
180,7,25,19,4,1,2,1,1,1,2,24,0,4,1
187,8,25,19,4,1,2,1,1,1,2,21,0,4,1
272,4,25,24,0,0,3,1,0,1,1,22,0,4,0
168,5,25,19,4,1,2,2,1,1,2,21,0,4,1
78,1,25,15,3,1,1,1,1,1,4,15,0,3,1
55,5,25,24,5,1,3,1,1,1,1,23,0,4,1
133,9,25,22,5,1,3,1,1,1,1,24,0,4,1
122,6,25,22,0,0,3,1,0,1,4,22,0,4,0
197,2,25,25,0,0,3,1,0,1,3,26,0,5,0
161,2,25,20,2,0,1,1,1,0,1,21,0,4,1
37,7,25,20,0,0,3,1,0,1,3,19,1,4,0
166,6,25,25,5,1,3,1,1,1,1,27,0,5,1
68,8,25,24,5,1,3,1,1,1,3,23,0,4,1
238,4,25,23,2,0,1,1,1,0,5,21,0,4,1
277,6,25,22,1,0,2,1,0,1,1,22,0,4,0
77,2,25,23,0,0,3,1,0,1,1,22,0,4,0
267,8,25,25,0,0,3,1,0,1,1,30,0,5,0
167,8,25,22,4,1,2,1,1,1,3,24,0,4,1
247,9,25,22,5,1,3,1,1,1,5,24,0,4,1
1001,4,25,23,5,1,3,2,1,1,3,21,0,4,1
231,1,25,22,5,1,3,1,1,1,3,23,0,4,1
58,8,25,20,0,0,3,1,0,1,5,22,0,4,0
61,4,25,16,0,0,3,1,0,1,3,13,1,3,0
284,5,25,22,4,1,2,1,1,1,5,24,0,4,1
96,5,25,21,0,0,3,1,0,1,3,22,0,4,0
41,1,25,24,0,0,3,1,0,1,3,19,1,4,0
146,7,25,21,4,1,2,1,1,1,4,23,0,4,1
62,3,25,18,2,0,1,1,0,1,5,16,0,3,0
261,10,25,20,0,0,3,1,0,1,1,19,1,4,0
24,4,25,13,4,1,2,1,1,1,1,15,0,3,1
126,8,25,23,0,0,3,1,0,1,4,20,0,4,0
16,3,25,24,3,1,1,1,1,1,4,21,0,4,1
17,10,25,23,4,1,2,1,1,1,5,21,0,4,1
70,1,25,20,0,0,3,1,0,1,1,20,0,4,0
1143,8,25,17,0,0,3,1,0,1,4,13,1,3,0
42,3,25,25,0,0,3,1,0,1,5,25,1,5,0
1004,8,25,21,0,0,3,1,0,1,3,19,1,4,0
271,10,25,20,0,0,3,1,0,1,1,19,1,4,0
39,5,25,19,3,1,1,1,1,1,4,21,0,4,1
505,9,25,20,0,0,3,1,0,1,4,19,1,4,0
232,9,25,23,0,0,3,1,0,1,3,22,0,4,0
1020,3,25,25,0,0,3,1,0,1,4,25,1,5,0
278,7,25,24,5,1,3,1,1,1,3,21,0,4,1
35,4,25,21,0,0,3,1,0,1,3,20,0,4,0
228,2,25,17,5,1,3,2,1,1,2,15,0,3,1
287,10,26,22,0,0,3,1,0,1,5,22,0,4,0
6,4,26,25,0,0,3,1,0,1,1,26,0,5,0
9,9,26,23,2,0,1,1,0,1,2,22,0,4,0
502,6,26,25,1,0,2,1,1,0,4,27,0,5,1
190,2,26,21,0,0,3,1,0,1,3,19,1,4,0
47,3,26,23,0,0,3,1,0,1,2,19,1,4,0
242,2,26,23,0,0,3,1,0,1,5,22,0,4,0
280,9,26,21,4,1,2,1,1,1,2,21,0,4,1
29,1,26,25,5,1,3,1,1,1,5,29,0,5,1
208,9,26,18,5,1,3,1,1,1,3,15,0,3,1
137,9,26,23,1,0,2,1,0,1,4,22,0,4,0
80,10,26,24,4,1,2,1,1,1,2,24,0,4,1
1060,9,26,23,0,0,3,1,0,1,2,22,0,4,0
1141,7,26,30,5,1,3,1,1,1,4,29,0,5,1
226,10,26,24,3,1,1,1,1,1,5,24,0,4,1
21,3,26,25,1,0,2,1,0,1,2,25,1,5,0
258,1,26,17,5,1,3,1,1,1,1,17,0,3,1
98,2,26,26,0,0,3,1,0,1,4,25,1,5,0
239,6,26,21,4,1,2,1,1,1,2,23,0,4,1
5,10,26,25,1,0,2,1,0,1,3,26,0,5,0
288,8,26,23,0,0,3,1,0,1,2,20,0,4,0
30,2,26,19,0,0,3,1,0,1,1,20,0,4,0
154,5,26,24,4,1,2,1,1,1,4,23,0,4,1
268,9,26,26,5,1,3,1,1,1,1,29,0,5,1
83,8,26,21,0,0,3,1,0,1,2,19,1,4,0
162,5,26,24,5,1,3,1,1,1,3,23,0,4,1
1030,4,26,26,0,0,3,1,0,1,4,25,1,5,0
235,7,26,22,0,0,3,1,0,1,3,22,0,4,0
44,1,26,21,5,1,3,1,1,1,2,24,0,4,1
100,10,26,14,0,0,3,2,0,1,4,14,0,3,0
34,5,26,23,1,0,2,1,0,1,2,20,0,4,0
112,2,26,25,1,0,2,1,0,1,2,26,0,5,0
1010,1,26,24,0,0,3,1,0,1,5,19,1,4,0
152,5,26,23,1,0,2,1,0,1,5,20,0,4,0
85,1,26,20,0,0,3,1,0,1,4,20,0,4,0
88,4,26,23,4,1,2,1,1,1,2,21,0,4,1
198,4,26,23,4,1,2,1,1,1,5,21,0,4,1
32,3,26,16,1,0,2,3,0,1,3,14,0,3,0
132,5,26,23,0,0,3,1,0,1,4,20,0,4,0
291,4,26,24,0,0,3,2,0,1,5,22,0,4,0
272,4,26,23,3,1,1,1,1,1,1,21,0,4,1
168,5,26,20,0,0,3,1,0,1,2,19,1,4,0
78,1,26,16,0,0,3,1,0,1,4,13,1,3,0
55,5,26,25,5,1,3,1,1,1,1,29,0,5,1
133,9,26,23,0,0,3,1,0,1,1,22,0,4,0
122,6,26,24,5,1,3,1,1,1,4,24,0,4,1
197,2,26,26,0,0,3,1,0,1,3,25,1,5,0
43,10,26,16,2,0,1,7,1,0,5,15,0,3,1
161,2,26,21,0,0,3,1,0,1,1,19,1,4,0
37,7,26,21,5,1,3,1,1,1,3,23,0,4,1
166,6,26,26,0,0,3,1,0,1,1,26,0,5,0
68,8,26,25,0,0,3,1,0,1,3,30,0,5,0
238,4,26,24,0,0,3,1,0,1,5,22,0,4,0
277,6,26,23,1,0,2,1,1,0,1,21,0,4,1
225,7,26,19,5,1,3,2,1,1,3,24,0,4,1
77,2,26,24,4,1,2,1,1,1,1,24,0,4,1
267,8,26,26,5,1,3,1,1,1,1,27,0,5,1
1142,9,26,24,4,1,2,2,1,1,4,23,0,4,1
167,8,26,23,1,0,2,1,0,1,3,20,0,4,0
247,9,26,23,1,0,2,1,0,1,5,22,0,4,0
281,6,26,24,2,0,1,2,1,0,5,24,0,4,1
1001,4,26,24,0,0,3,1,0,1,3,22,0,4,0
26,6,26,19,0,0,3,2,0,1,5,20,0,4,0
231,1,26,23,0,0,3,1,0,1,3,22,0,4,0
61,4,26,17,0,0,3,1,0,1,3,14,0,3,0
284,5,26,23,0,0,3,1,0,1,5,20,0,4,0
96,5,26,22,4,1,2,1,1,1,3,24,0,4,1
261,10,26,21,0,0,3,1,0,1,1,20,0,4,0
24,4,26,19,4,1,2,1,1,1,1,24,0,4,1
173,3,26,22,0,0,3,3,0,1,1,20,0,4,0
126,8,26,24,4,1,2,1,1,1,4,23,0,4,1
16,3,26,25,0,0,3,1,0,1,4,25,1,5,0
17,10,26,24,4,1,2,1,1,1,5,24,0,4,1
70,1,26,21,5,1,3,1,1,1,1,24,0,4,1
42,3,26,26,3,1,1,1,0,0,5,30,0,5,0
1004,8,26,22,4,1,2,1,1,1,3,24,0,4,1
271,10,26,21,0,0,3,1,0,1,1,20,0,4,0
39,5,26,20,0,0,3,1,0,1,4,19,1,4,0
505,9,26,21,2,0,1,1,1,0,4,21,0,4,1
232,9,26,24,4,1,2,1,1,1,3,23,0,4,1
1020,3,26,26,0,0,3,1,0,1,4,30,0,5,0
200,6,26,15,0,0,3,3,0,1,3,14,0,3,0
131,8,26,22,3,1,1,2,1,1,3,24,0,4,1
278,7,26,22,0,0,3,2,0,1,3,22,0,4,0
287,10,27,23,5,1,3,1,1,1,5,21,0,4,1
6,4,27,26,0,0,3,1,0,1,1,25,1,5,0
9,9,27,22,3,1,1,1,1,1,2,24,0,4,1
502,6,27,26,0,0,3,1,0,1,4,26,0,5,0
190,2,27,22,4,1,2,1,1,1,3,23,0,4,1
47,3,27,24,5,1,3,1,1,1,2,21,0,4,1
242,2,27,24,3,1,1,1,1,1,5,24,0,4,1
29,1,27,26,5,1,3,1,0,0,5,26,0,5,0
137,9,27,24,3,1,1,1,1,1,4,23,0,4,1
80,10,27,25,1,0,2,1,0,1,2,26,0,5,0
1060,9,27,24,5,1,3,1,1,1,2,23,0,4,1
1141,7,27,28,0,0,3,1,0,1,4,25,1,5,0
27,6,27,21,3,1,1,2,1,1,2,23,0,4,1
226,10,27,25,3,1,1,1,0,0,5,26,0,5,0
21,3,27,26,3,1,1,1,0,0,2,30,0,5,0
258,1,27,18,2,0,1,1,0,1,1,16,0,3,0
98,2,27,27,0,0,3,1,0,1,4,30,0,5,0
239,6,27,22,0,0,3,1,0,1,2,22,0,4,0
5,10,27,26,0,0,3,1,0,1,3,25,1,5,0
288,8,27,24,5,1,3,1,1,1,2,23,0,4,1
203,9,27,18,2,0,1,2,1,0,5,15,0,3,1
30,2,27,20,5,1,3,1,1,1,1,21,0,4,1
154,5,27,25,4,1,2,1,1,1,4,29,0,5,1
268,9,27,27,2,0,1,1,1,0,1,27,0,5,1
83,8,27,22,2,0,1,1,1,0,2,24,0,4,1
162,5,27,25,5,1,3,1,1,1,3,29,0,5,1
1030,4,27,27,2,0,1,1,1,0,4,29,0,5,1
235,7,27,23,0,0,3,1,0,1,3,20,0,4,0
44,1,27,19,0,0,3,1,1,0,2,21,0,4,1
112,2,27,27,1,0,2,1,0,1,2,30,0,5,0
1050,8,27,24,2,0,1,2,1,0,4,23,0,4,1
1010,1,27,25,4,1,2,1,1,1,5,29,0,5,1
85,1,27,21,4,1,2,1,1,1,4,24,0,4,1
88,4,27,24,1,0,2,1,0,1,2,22,0,4,0
195,2,27,15,2,0,1,2,0,1,2,16,0,3,0
198,4,27,24,0,0,3,1,0,1,5,22,0,4,0
32,3,27,18,1,0,2,1,0,1,3,16,0,3,0
132,5,27,24,5,1,3,1,1,1,4,23,0,4,1
255,5,27,21,1,0,2,2,0,1,1,22,0,4,0
180,7,27,20,0,0,3,2,0,1,2,19,1,4,0
291,4,27,21,0,0,3,1,0,1,5,20,0,4,0
187,8,27,20,0,0,3,2,0,1,2,22,0,4,0
78,1,27,17,2,0,1,1,1,0,4,17,0,3,1
55,5,27,26,0,0,3,1,0,1,1,30,0,5,0
133,9,27,24,5,1,3,1,1,1,1,23,0,4,1
122,6,27,23,3,1,1,1,1,1,4,21,0,4,1
197,2,27,27,1,0,2,1,0,1,3,30,0,5,0
43,10,27,19,3,1,1,1,1,1,5,23,0,4,1
161,2,27,22,3,1,1,1,1,1,1,23,0,4,1
37,7,27,22,0,0,3,1,0,1,3,22,0,4,0
166,6,27,27,0,0,3,1,0,1,1,30,0,5,0
68,8,27,26,5,1,3,1,1,1,3,27,0,5,1
238,4,27,25,0,0,3,1,0,1,5,26,0,5,0
277,6,27,24,4,1,2,1,1,1,1,24,0,4,1
225,7,27,20,0,0,3,1,0,1,3,19,1,4,0
267,8,27,27,5,1,3,1,0,0,1,26,0,5,0
1142,9,27,25,1,0,2,1,0,1,4,30,0,5,0
167,8,27,24,4,1,2,1,1,1,3,23,0,4,1
247,9,27,24,5,1,3,1,1,1,5,23,0,4,1
281,6,27,25,2,0,1,1,1,0,5,27,0,5,1
1001,4,27,25,0,0,3,1,0,1,3,26,0,5,0
26,6,27,20,0,0,3,1,0,1,5,19,1,4,0
231,1,27,24,0,0,3,1,0,1,3,19,1,4,0
58,8,27,19,2,0,1,2,1,0,5,21,0,4,1
61,4,27,18,0,0,3,1,0,1,3,18,0,3,0
284,5,27,24,4,1,2,1,1,1,5,23,0,4,1
143,7,27,19,5,1,3,3,1,1,2,24,0,4,1
146,7,27,22,0,0,3,2,0,1,4,22,0,4,0
261,10,27,22,0,0,3,1,0,1,1,22,0,4,0
24,4,27,20,0,0,3,1,0,1,1,19,1,4,0
173,3,27,24,3,1,1,1,1,1,1,21,0,4,1
97,3,27,21,0,0,3,1,0,1,1,22,0,4,0
126,8,27,22,4,1,2,1,1,1,4,24,0,4,1
16,3,27,26,1,0,2,1,0,1,4,30,0,5,0
17,10,27,25,3,1,1,1,0,0,5,26,0,5,0
70,1,27,22,5,1,3,1,1,1,1,23,0,4,1
1143,8,27,18,4,1,2,2,1,1,4,17,0,3,1
42,3,27,27,0,0,3,1,1,0,5,27,0,5,1
1004,8,27,23,1,0,2,1,0,1,3,20,0,4,0
271,10,27,22,0,0,3,1,0,1,1,22,0,4,0
39,5,27,21,1,0,2,1,0,1,4,22,0,4,0
505,9,27,22,3,1,1,1,1,1,4,24,0,4,1
1020,3,27,27,0,0,3,1,1,0,4,27,0,5,1
200,6,27,18,2,0,1,1,1,0,3,15,0,3,1
131,8,27,23,0,0,3,1,0,1,3,20,0,4,0
278,7,27,25,5,1,3,1,0,0,3,26,0,5,0
228,2,27,18,0,0,3,2,0,1,2,13,1,3,0
287,10,28,24,5,1,3,1,1,1,5,24,0,4,1
6,4,28,27,5,1,3,1,1,1,1,29,0,5,1
9,9,28,21,3,1,1,1,1,1,2,21,0,4,1
502,6,28,27,0,0,3,1,0,1,4,30,0,5,0
262,1,28,21,3,1,1,3,1,1,5,24,0,4,1
190,2,28,23,1,0,2,1,0,1,3,22,0,4,0
47,3,28,25,0,0,3,1,0,1,2,25,1,5,0
242,2,28,29,3,1,1,1,1,1,5,29,0,5,1
280,9,28,22,5,1,3,2,1,1,2,24,0,4,1
29,1,28,27,0,0,3,1,0,1,5,28,0,5,0
208,9,28,19,0,0,3,2,0,1,3,20,0,4,0
137,9,28,25,1,0,2,1,0,1,4,30,0,5,0
80,10,28,26,0,0,3,1,0,1,2,25,1,5,0
1060,9,28,25,0,0,3,1,0,1,2,30,0,5,0
1141,7,28,27,0,0,3,1,1,0,4,27,0,5,1
226,10,28,26,0,0,3,1,0,1,5,25,1,5,0
21,3,28,27,5,1,3,1,1,1,2,27,0,5,1
258,1,28,19,4,1,2,1,1,1,1,21,0,4,1
98,2,28,28,0,0,3,1,0,1,4,28,0,5,0
239,6,28,23,3,1,1,1,1,1,2,21,0,4,1
5,10,28,27,3,1,1,1,1,1,3,29,0,5,1
288,8,28,25,1,0,2,1,0,1,2,30,0,5,0
203,9,28,19,0,0,3,1,0,1,5,20,0,4,0
30,2,28,21,0,0,3,1,0,1,1,19,1,4,0
154,5,28,26,0,0,3,1,0,1,4,30,0,5,0
268,9,28,28,4,1,2,1,0,0,1,26,0,5,0
83,8,28,23,0,0,3,1,0,1,2,20,0,4,0
1030,4,28,28,0,0,3,1,0,1,4,28,0,5,0
235,7,28,24,5,1,3,1,1,1,3,21,0,4,1
44,1,28,25,5,1,3,1,1,1,2,29,0,5,1
34,5,28,24,3,1,1,2,1,1,2,23,0,4,1
112,2,28,26,1,0,2,1,0,1,2,25,1,5,0
1050,8,28,25,0,0,3,1,0,1,4,30,0,5,0
1010,1,28,26,4,1,2,1,0,0,5,26,0,5,0
85,1,28,22,4,1,2,1,1,1,4,23,0,4,1
88,4,28,25,1,0,2,1,0,1,2,26,0,5,0
195,2,28,16,1,0,2,1,0,1,2,14,0,3,0
13,4,28,26,0,0,3,1,0,1,3,25,1,5,0
198,4,28,25,0,0,3,1,0,1,5,26,0,5,0
32,3,28,20,5,1,3,1,1,1,3,23,0,4,1
132,5,28,25,5,1,3,1,1,1,4,29,0,5,1
255,5,28,22,3,1,1,1,1,1,1,24,0,4,1
180,7,28,21,5,1,3,1,1,1,2,23,0,4,1
291,4,28,20,0,0,3,1,0,1,5,19,1,4,0
187,8,28,21,0,0,3,1,0,1,2,19,1,4,0
272,4,28,25,0,0,3,2,0,1,1,26,0,5,0
168,5,28,21,0,0,3,2,0,1,2,22,0,4,0
78,1,28,18,0,0,3,1,0,1,4,16,0,3,0
55,5,28,27,0,0,3,1,0,1,1,25,1,5,0
122,6,28,29,5,1,3,1,1,1,4,29,0,5,1
43,10,28,20,0,0,3,1,0,1,5,19,1,4,0
161,2,28,23,2,0,1,1,0,1,1,22,0,4,0
37,7,28,23,0,0,3,1,0,1,3,20,0,4,0
166,6,28,28,0,0,3,1,0,1,1,25,1,5,0
68,8,28,27,1,0,2,1,0,1,3,26,0,5,0
238,4,28,26,0,0,3,1,0,1,5,25,1,5,0
277,6,28,25,4,1,2,1,1,1,1,27,0,5,1
77,2,28,25,1,0,2,2,0,1,1,26,0,5,0
267,8,28,28,5,1,3,1,1,1,1,29,0,5,1
1142,9,28,26,4,1,2,1,1,1,4,29,0,5,1
167,8,28,25,1,0,2,1,0,1,3,30,0,5,0
281,6,28,26,3,1,1,1,0,0,5,26,0,5,0
1001,4,28,26,0,0,3,1,0,1,3,25,1,5,0
26,6,28,21,1,0,2,1,1,0,5,23,0,4,1
231,1,28,25,5,1,3,1,1,1,3,29,0,5,1
58,8,28,25,0,0,3,1,0,1,5,30,0,5,0
61,4,28,19,4,1,2,1,1,1,3,24,0,4,1
284,5,28,25,4,1,2,1,1,1,5,29,0,5,1
96,5,28,24,4,1,2,1,1,1,3,23,0,4,1
41,1,28,19,5,1,3,3,1,1,3,21,0,4,1
143,7,28,20,0,0,3,1,0,1,2,19,1,4,0
146,7,28,23,1,0,2,1,0,1,4,20,0,4,0
62,3,28,19,4,1,2,3,1,1,5,24,0,4,1
261,10,28,23,5,1,3,1,1,1,1,21,0,4,1
24,4,28,23,5,1,3,1,1,1,1,21,0,4,1
173,3,28,25,0,0,3,1,0,1,1,25,1,5,0
126,8,28,25,1,0,2,1,0,1,4,30,0,5,0
16,3,28,27,1,0,2,1,1,0,4,27,0,5,1
17,10,28,26,0,0,3,1,0,1,5,25,1,5,0
70,1,28,23,0,0,3,1,0,1,1,22,0,4,0
1143,8,28,13,2,0,1,1,0,1,4,16,0,3,0
42,3,28,28,0,0,3,1,0,1,5,28,0,5,0
1004,8,28,24,4,1,2,1,1,1,3,23,0,4,1
271,10,28,23,5,1,3,1,1,1,1,21,0,4,1
39,5,28,22,4,1,2,1,1,1,4,24,0,4,1
505,9,28,23,3,1,1,1,0,0,4,22,0,4,0
157,4,28,12,5,1,3,1,1,1,4,7,1,2,1
232,9,28,25,1,0,2,2,0,1,3,30,0,5,0
1020,3,28,28,0,0,3,1,0,1,4,28,0,5,0
200,6,28,19,1,0,2,1,0,1,3,20,0,4,0
131,8,28,24,4,1,2,1,1,1,3,23,0,4,1
278,7,28,26,5,1,3,1,0,0,3,30,0,5,0
287,10,29,26,0,0,3,1,0,1,5,25,1,5,0
6,4,29,28,0,0,3,1,0,1,1,28,0,5,0
9,9,29,20,0,0,3,1,0,1,2,19,1,4,0
